Date,Time,Views,Caption,Hashtags
2022-09-29,13:26:26,229778,"Not at all Sponsored😄
This is a Foldable Bluetooth Keyboard with Touchpad that folds into a small portable keyboard.
It’s perfect for your tablet, smart phone and laptop.
You can control your devices without a mouse with the left and right buttons of the touchpad. 
Note: Touchpad feature is not fully compatible with some iOS devices.
It can be a perfect gift for anyone who often travels or is on a business trip. It allows you to operate your laptops also mobile devices on the go.
#gadgets #amazonfindsindia #amazonfinds #foldablekeyboard #techiela #tech #techreels #techno #instatech #uniquegadgets #smartphoneaccessories","#gadgets, #amazonfindsindia, #amazonfinds, #foldablekeyboard, #techiela, #tech, #techreels, #techno, #instatech, #uniquegadgets, #smartphoneaccessories"
2022-09-28,12:44:39,18721,"To learn about Stock market 📈 from basic to advance level, DM @aismindia & register for their courses. They have some exciting offer going on. Bonus 🎁 : They give daily signals for better purchase decisions.
#aism #techiela #stockmarket #finance #stockmarketindia #stocks #learnstockmarket #techno #techreels #earnmoney #earnmoneyonline 
#aismindia","#aism, #techiela, #stockmarket, #finance, #stockmarketindia, #stocks, #learnstockmarket, #techno, #techreels, #earnmoney, #earnmoneyonline, #aismindia"
2022-09-27,09:17:37,5297,"AMD-powered gaming laptops offer an ‘Advantage’ above the rest. You can learn how here: https://bit.ly/3DUCjE0

#AMD #Ryzen #AMDGaming #91mobilestechtribe #techiela #technology #laptops #bestlaptops #gaminglaptop #techno","#AMD, #Ryzen, #AMDGaming, #91mobilestechtribe, #techiela, #technology, #laptops, #bestlaptops, #gaminglaptop, #techno"
2022-09-26,13:04:21,32883,"Airpods Pro 2 ! Worth the Upgrade?
The new AirPods Pro 2nd Gen have alot of
upgraded features.
The AirPods Pro 2 comes with new touch
controls. The stem-squeeze controls are still
there but you can now swipe up and down on
the stem to adjust the volume. Furthermore,
the 2nd-generation model comes with new XS
ear tips, allowing users more choices to get
better ear seals.
The 2nd-generation AirPods Pro comes with
the new H2 processor.
Furthermore, the AirPods Pro 2 also comes
with the latest version of Bluetooth technology
which means, it also brings new possibilities
like better efficiency, connectivity range, etc.
Apple has claimed that the new AirPods Pro
offer 2x better ANC compared to the previous
generation AirPods Pro.
Apple AirPods Pro 2nd-generation claims to
offer 6 hours of battery life and around 30
hours including the charging case. Which is
around 1.5 hours more for the earbuds
compared to the original AirPods Pro.
And there are many more features in the new
AirPods Pro 2
#apple #airpods #airpodspro2 #airpodspro 
#airpodspro2022 #iphone #tech #techiela
#techno #techreels #gadgets #instatech
#technews #applenews","#apple, #airpods, #airpodspro2, #airpodspro, #airpodspro2022, #iphone, #tech, #techiela, #techno, #techreels, #gadgets, #instatech, #technews, #applenews"
2022-09-24,13:22:54,48542,"This A.I can Covert any text into an image by just imagining how it would look. And it takes just 2 mins to generate  such photos.
This is insane 😵‍💫 
#ai #atrificialintelligence #testtoimage #craiyon #techtricks #usefulwebsites #techiela #techhacks #tipsandtricks #drawing #techno #technology #techreels #tech","#ai, #atrificialintelligence, #testtoimage, #craiyon, #techtricks, #usefulwebsites, #techiela, #techhacks, #tipsandtricks, #drawing, #techno, #technology, #techreels, #tech"
2022-09-22,13:37:45,6182,"Deals you shouldn’t miss out on, in the Amazon Great Indian Festival Sale 😍🎉
Flipkart Big Billion Days sale is live but along with it, the amazon has also come up with its Great Indian Festival where you can get amazing deals.
#amazongreatindianfestival #flipkartbigbilliondays #amazonfinds #techiela #sale  #flipkartsale #bigbilliondays #amazonsale #shoppingtips #techreels #onlineshoppingindia #festivevibes #techiela #techtips","#amazongreatindianfestival, #flipkartbigbilliondays, #amazonfinds, #techiela, #sale, #flipkartsale, #bigbilliondays, #amazonsale, #shoppingtips, #techreels, #onlineshoppingindia, #festivevibes, #techiela, #techtips"
2022-09-20,13:27:04,390654,"iPhone ki ye 4 Hidden Shortcuts jo apke liye boht useful rahenge and time bhi save karenge.

#iphonetips #iphonetricks #iphoneshortcuts #iphonetipsandtricks #iphone #tipsandtricks #iphone14pro #iphonehacks #techiela #tech #techno #techreels #technews #instatech","#iphonetips, #iphonetricks, #iphoneshortcuts, #iphonetipsandtricks, #iphone, #tipsandtricks, #iphone14pro, #iphonehacks, #techiela, #tech, #techno, #techreels, #technews, #instatech"
2022-09-18,13:58:06,115932,"Share these Tips with Your Friends so that they can also grab the best offers.
Flipkart Big Billion Day Sale 2022 Sale & Amazon great Indian Festival sale : 3 tips that can save you time and money.

Bonus Tip: Use Chrome Extensions like Flipshope or Price Tracker or Flash Kart in Your Computer. These extensions are a kind of Bots for flipkart & amazon and can automatically add the Product to Your cart as soon as the sale starts. And can check out by filling Your address and payment method automatically so you can grab the best deal right away.

#flipkartbigbilliondays #flipkartsale #bigbilliondays #amazonsale #amazongreatindianfestival #tipsandtricks #shoppingtips #techreels #onlineshoppingindia #festivevibes #techiela #techtips","#flipkartbigbilliondays, #flipkartsale, #bigbilliondays, #amazonsale, #amazongreatindianfestival, #tipsandtricks, #shoppingtips, #techreels, #onlineshoppingindia, #festivevibes, #techiela, #techtips"
2022-09-17,13:06:42,14658,"iPhone 14 Pro Unboxing under 10 Seconds 🍎
.
.
.
.
#iphone14 #iphone14pro #iphone14prounboxing #iphone14propurple #tech #ios16 #apple #iphone #techiela #instatech #techno #techreels #iphone14prodeeppurple","#iphone14, #iphone14pro, #iphone14prounboxing, #iphone14propurple, #tech, #ios16, #apple, #iphone, #techiela, #instatech, #techno, #techreels, #iphone14prodeeppurple"
2022-09-16,14:05:10,23735,"iPhone 14 Series Release ho chuki hai. And iPhone 14 Pro ke kuch features dekhte hain jo kafi kamal ke hain. 
This includes Dynamic Island , New Always on display , New Camera Setup & The Car Crash Detection.
#iphone14 #iphone14pro #iphone14profeatures #iphone14promax #appleiphone14 techiela #techno #techreels #technews #instatech","#iphone14, #iphone14pro, #iphone14profeatures, #iphone14promax, #appleiphone14, #techno, #techreels, #technews, #instatech"
2022-09-15,05:41:56,5414,"Link in Bio
Are you ready to experience the Segment 1st Micro lens Camera? Stay tuned for the launch of the all new OPPO F21s Pro Series on 15th September. 

#OPPOF21sProSeries #BeautyInEverything #91mobilestechtribe
#techiela #techno #tech #smartphone #instatech","#OPPOF21sProSeries, #BeautyInEverything, #91mobilestechtribe, #techiela, #techno, #tech, #smartphone, #instatech"
2022-09-14,13:12:46,28100,"A credit score is an important number in our financial life. Monitor your score, learn what affects it, and take action to build and improve your score for free with OneScore. Download now: https://onescore.onelink.me/tzFm/xi3ymbbg
#OneScore #ScoreDekhaKya
#finance #tech #techno #techiela #creditscore #creditcard #banking #techreels","#OneScore, #ScoreDekhaKya, #finance, #tech, #techno, #techiela, #creditscore, #creditcard, #banking, #techreels"
2022-09-13,12:59:49,14397,"How to Earn Money Online using these two methods.
1. Freelance 
Freelancing is working for yourself, as opposed to working for someone else.
• Learn a skill you have interest in. It could be anytime like writing, web designing, social media handling, graphic designing, email marketing, teaching, logo designing, data entry, video editing etc. 
• Create a Portfolio by working for free for people who need to get their work done.
• Register Yourself on Platforms like Fiverr.com , upwork.com freelancer.in etc. and showcase your portfolio. In starting you will have to charge the minimum amount to get work.
• Start to Earn money eventually
2. Dropshipping
Dropshipping is a great business model for aspiring entrepreneurs to start with because it’s accessible. With dropshipping, you can quickly test different business ideas with limited downside, which lets you learn a lot about how to choose and market in-demand products.
• Start by searching products on wholesale websites like wholesaledock.com or deodap.com etc.
• Initially don’t create a website just start by sharing the products on your instapage, Facebook page or WhatsApp groups. After you start getting regular orders, build a Proper website.
#earnmoney #earnmoneyfromhome #earnmoneyonline #finance #freelancing #dropshipping #fiverr #upwork #tech #techreels #techno #techiela #instatech #paisakaisekamaye","#earnmoney, #earnmoneyfromhome, #earnmoneyonline, #finance, #freelancing, #dropshipping, #fiverr, #upwork, #tech, #techreels, #techno, #techiela, #instatech, #paisakaisekamaye"
2022-09-11,12:47:37,25511,"👉🏼 Bad News Guys: Ye date postpone hokar 23rd September ho gayi hai ! 😅

For the first time in the Indian film industry, Multiplex Association of India has decided to celebrate National Cinema Day – which will make watching latest movies easier for Indian cinema industry and  movie lovers across the country. The multiplex chains which have taken part in this celebration include PVR, INOX, Carnival, Cinepolis and more than 4000 other such big screens.

All movie tickets throughout the country will be distributed at the flat rate of Rs 75.
#nationalcinemaday #cinemaday #cinemaday2022 #cheapmovietickets #boxoffice #brahmastra #sitaramam #movies #tech #techno #entertainment #techiela #pvr #cinepolis #latestnews","#nationalcinemaday, #cinemaday, #cinemaday2022, #cheapmovietickets, #boxoffice, #brahmastra, #sitaramam, #movies, #tech, #techno, #entertainment, #techiela, #pvr, #cinepolis, #latestnews"
2022-09-10,12:44:48,26253,"Guys YouTube Videos download krne hain toh inmein se koi bhi method use kar skte ho.
And Share karo jiske bhi kaam aa skte hain ye shortcuts. 
#youtubevideodownload #youtubetips #tipsandtricks #techhacks #techreels #techno #techiela #techtipsandtricks","#youtubevideodownload, #youtubetips, #tipsandtricks, #techhacks, #techreels, #techno, #techiela, #techtipsandtricks"
2022-09-09,10:15:08,11935,"• E-Store Link in Bio
Who said that you'll need to break the bank to get the latest specs? Meet the Samsung Galaxy Book2, which draws power from the latest Intel Core i5-1235U processor. The laptop weighs just 1.81kg despite packing a large 15.6-inch display.

#12thGen, #91mobilestechtribe
 #tech #techiela #toplaptops #techno #techstuff #laptopsunder70k","#12thGen, #91mobilestechtribe, #tech, #techiela, #toplaptops, #techno, #techstuff, #laptopsunder70k"
2022-09-08,02:07:41,28096,"Apple has unveiled the iPhone 14 and iPhone 14 Pro series , which come with a powerful new chipsets , a new 48MP main camera and satellite connectivity 

The iPhone 14 Pro series is powered by the new A16 Bionic chipset

The iPhone 14 non Pro series is powered by the new A15 Bionic chipset
Let’s talk about camera price chip performance battery etc.
#iphone #iphone14 #iphone14series #appleevent
#iphone14pro #tech #techiela #techno #techreels #technews #instatech","#iphone, #iphone14, #iphone14series, #appleevent, #iphone14pro, #tech, #techiela, #techno, #techreels, #technews, #instatech"
2022-09-06,12:40:13,50045,"👉🏼 Tag who wants to buy an iPhone 📱😁
These 3 Tips will help you to decide if the iphone you’re about to buy is genuine or not. It’s warranty date, it’s purchase date and many more things.
.
.
#iphone #usediphone #smartphonehacks #iphonetips #iphone14 #iphonetricks #techiela #tech #techno #techreels #instatech #secondhandiphone #technewsindia","#iphone, #usediphone, #smartphonehacks, #iphonetips, #iphone14, #iphonetricks, #techiela, #tech, #techno, #techreels, #instatech, #secondhandiphone, #technewsindia"
2022-09-05,12:42:27,18058,"Tag your Techie Friend 🤣 jo itna boring ho😆
.
.
.
#tech #techie #techiefriend #friendshipgoals #relatable #boringfriends #techno #techiela #jagritipahwa #engineer #instatech #viral","#tech, #techie, #techiefriend, #friendshipgoals, #relatable, #boringfriends, #techno, #techiela, #jagritipahwa, #engineer, #instatech, #viral"
2022-09-03,12:38:06,17798,"4 Hidden Google Search Tricks You Should Absolutely use !
• Exclude a word from Google search by adding a minus sign in front of that word.
• Search for  file types such as PowerPoints, PDFs, etc use the filetype: command in your search words.
•Trying to decide what to have for lunch? Enter your food item for info about fat content, calories, nutrients and more.
• Use ” index of “ in front of any keywords to get direct download links from the websites.
#googlesearch #googlesearchtips #google #tipsandtricks #technology #techno #techiela #techreels #tech #technewsindia #instatech","#googlesearch, #googlesearchtips, #google, #tipsandtricks, #technology, #techno, #techiela, #techreels, #tech, #technewsindia, #instatech"
2022-09-01,13:18:28,19765,"Instagram Story par views Increase krne ki Ninja Technique ! Thanks to Mausi 😂
Just use these 5 Cool and unique fonts
#instagram #instagramtips #instagramfonts #instagramstoryideas #tech #techno #techiela #techreels #techhacks","#instagram, #instagramtips, #instagramfonts, #instagramstoryideas, #tech, #techno, #techiela, #techreels, #techhacks"
2022-08-30,12:57:30,17910,"3 Hidden Gmail Tricks to make your life easy 😉
You can undo send a mail agar apne usmein kuch mistakes kar di.
You can also operate your gmail in offline mode.
And best one, apke gmail mein apko boht saare shortcuts bhi milte hain ! 
#gmailhacks #gmailtips #tipsandtricks #techhacks #techreels #gmail #corporatelife #jobsinindia #techiela #techno","#gmailhacks, #gmailtips, #tipsandtricks, #techhacks, #techreels, #gmail, #corporatelife, #jobsinindia, #techiela, #techno"
2022-08-28,13:03:39,1760692,"Using this Hammer Security App, you can track your phone when if it’s lost or stolen. Even when someone tries to turn it off. 
👉🏼 To turn on your phone again, just plug in the charger 🔌 

Using this you can Send live location audio
and pictures EVEN if your
phone is off.
It has many more features.
#topapps #findlostphone #hammersecurity #smartphonetips #smartphonetricks #androidhacks #androidtipsandtricks #topandroidapps #techiela #techno #techreels #tech #instatech","#topapps, #findlostphone, #hammersecurity, #smartphonetips, #smartphonetricks, #androidhacks, #androidtipsandtricks, #topandroidapps, #techiela, #techno, #techreels, #tech, #instatech"
2022-08-27,13:07:07,121814,"👉🏼 Buy from: Link in my Bio 
Foldscope is the paper microscope that began as an idea to make science more accessible. That idea has grown into a company that now delivers low-cost tools around the world.

Foldscope combines low-cost materials with precision optics to create inexpensive microscopes that are affordable for communities worldwide. With a magnification of 140X, Foldscope can visualize tiny things like bacteria and microorganisms as well as larger samples like insects, plants, fabrics, and tissues. Foldscope can also attach to mobile phones for imaging. This portable microscope is also waterproof. With that versatility, the possibilities are endless! 
#foldscope #papermicroscope #microscope #amazonfinds #gadgets #topgadgets #gadgetsunder300 #techno #tech #techiela #techreels #instatech","#foldscope, #papermicroscope, #microscope, #amazonfinds, #gadgets, #topgadgets, #gadgetsunder300, #techno, #tech, #techiela, #techreels, #instatech"
2022-08-25,13:46:42,43878,"Your PAN Card Number has this Secret Information !
Source: taxguru.in

Permanent Account Number is basically a method of identifying a taxpayer on the computer system through a unique All-India number so that all information relating to that taxpayer, e.g. taxes paid, refunds issued, outstanding arrears, income disclosed, transactions entered etc. can be linked to him through the computer system. Processing of return of an assessee or other actions on AST software is not possible unless PAN has been allotted to him and is linked to the AO code of the Assessing Officer who is trying to process that return.
#finance #pan #pancard #pancardnumber #tech #techno #techiela #trading #business #techreels #technews #creditcard #banking","#finance, #pan, #pancard, #pancardnumber, #tech, #techno, #techiela, #trading, #business, #techreels, #technews, #creditcard, #banking"
2022-08-24,19:56:04,3825,"Finally Apple has officially Announced the date for This Year’s Most Awaited Apple Event.
Event Name: Far Out
Event Date: September 7 10:30 PM IST 
Watch on Apple.com or Apple’s YouTube Channel.
Aap konse device ke liye excited ho ? 
#appleevent #appleevent2022 #iphone14 #apple #farout #appleeventfarout 
#techiela","#appleevent, #appleevent2022, #iphone14, #apple, #farout, #appleeventfarout, #techiela"
2022-08-24,13:15:55,19763,"iPhone 14 will be launched Very Soon All over the World. There are the Expected Leaks and Rumours from the most Trusted leakers. 
iPhone 14 will have 4 models. Let’s talk about its display features camera price colours etc. in this video.  Which iPhone are you planning to buy ? 

#iphone14 #apple #iphone #iphone14pro #iphone14leaks #appleevent #appleevent2022 #tech #techno #techhacks #techiela #instatech #techreels #technews","#iphone14, #apple, #iphone, #iphone14pro, #iphone14leaks, #appleevent, #appleevent2022, #tech, #techno, #techhacks, #techiela, #instatech, #techreels, #technews"
2022-08-22,12:55:50,21036,"Don’t miss this if you have a Credit Card. 

- Always remember to analyze your Credit Card behaviour. 

- Try to maintain a good credit score, especially if you’re young. 

- Always pay your Credit card bills on time. 
You can also become a @cred_club member if you’ve a credit card. 
Cred takes care of all of these things for you and help you maintain a good credit score. 
You can also get many cashbacks and rewards on Cred when you pay your credit card bill. 

So, download and register on Cred App from the link in my bio and get upto ₹250 cashback when you pay your credit card bill.
#creditcard #cred #finance #payments #techreels #techiela #techno","#creditcard, #cred, #finance, #payments, #techreels, #techiela, #techno"
2022-08-21,13:28:20,111724,"A Hidden Gmail Trick you never knew about 😱
Just add a “ + ” sign before @ in your email address followed by any word or number. And this will create a new email address that you can use anywhere you want. ✌🏼 Cool Right 😆 
#gmailhacks #gmailtips #tipsandtricks #techhacks #techreels #techiela #techno #instatech #tech #techtips #gmail","#gmailhacks, #gmailtips, #tipsandtricks, #techhacks, #techreels, #techiela, #techno, #instatech, #tech, #techtips, #gmail"
2022-08-19,16:41:01,14656,"Top Alexa Hidden Tips & Tricks You Must Know ! 
You can find your phone using alexa just say find my phone or call my phone.
You can add a product to your Amazon shopping cart by saying it to alexa.
Drop in is the most useful feature of alexa for homes and offices.
Alexa can also tell you movies playing nearby and their show timings.
Part 2 ke liye comment karo 😆
#alexa #alexatips #amazonalexaskill #tech #techno #tipsandtricks #techiela #techreels","#alexa, #alexatips, #amazonalexaskill, #tech, #techno, #tipsandtricks, #techiela, #techreels"
2022-08-17,12:35:56,17097,"This Mini Automatic Door Closer with Drawstring can be very useful for your doors and windows in your home and office.  The high-quality steel wire rope can rebound with strong 800G Pull, with strong tensile force.
Buying Link in Bio ✌🏼
#amazongadgets #amazonfinds #gadgets #techgadgets #topamazonproducts #tech #doorcloser #instagadgets #techiela #techno #instatech","#amazongadgets, #amazonfinds, #gadgets, #techgadgets, #topamazonproducts, #tech, #doorcloser, #instagadgets, #techiela, #techno, #instatech"
2022-08-16,13:04:35,24947,"This Amazing trick will help you get rid of ads from all YouTube videos. Just add a hifen (-) after t in YouTube in url of the video.
#youtubepremium #youtubetipsandtricks #freeyoutubepremium #youtube #tipsandtricks #techno #techtips #androidtricks #techhacks #techiela #instatech #techreels #technews","#youtubepremium, #youtubetipsandtricks, #freeyoutubepremium, #youtube, #tipsandtricks, #techno, #techtips, #androidtricks, #techhacks, #techiela, #instatech, #techreels, #technews"
2022-08-14,13:20:06,8503,"Kya apko ye pta tha ? 🧲😆 
👉🏼 Buy Magnet Paper: Link in Bio
Apple is seriously obsessed with magnets. Almost all the apple products have tons of magnets inside them whether its a MacBook airpods apple watch iphone or ipad . And all these magnets serve a purpose. What do u think about this ?
#apple #applemagnets #appleproducts #iphonetips #ipadtips #macbooktips #airpodstips #magsafe #tipsandtricks #technology #tech #techiela #techno #instatech #magnets #techreels","#apple, #applemagnets, #appleproducts, #iphonetips, #ipadtips, #macbooktips, #airpodstips, #magsafe, #tipsandtricks, #technology, #tech, #techiela, #techno, #instatech, #magnets, #techreels"
2022-08-13,13:39:50,39687,"These Google Maps Hidden Tricks / Features will definitely help you while going on a Road Trip |
To Enable Your Timeline:
Open the Google Maps.
 Tap your profile picture and then Your Timeline.
Tap More Moreand then Settings and privacy.
Under “Location settings,” check that it says “Location is on.” If it doesn’t, tap Location is off and turn on Location.
Under “Location settings,” check that it says “Location History is on.” If it doesn’t, tap Location History is off and turn on Location History.
#googlemaps #googlemapstricks #tipsandtricks #techtips #techiela #techno #roadtrip #instatravel #techreels","#googlemaps, #googlemapstricks, #tipsandtricks, #techtips, #techiela, #techno, #roadtrip, #instatravel, #techreels"
2022-08-11,13:11:29,90298,"WhatsApp just announced three new major privacy features that could change how you use the application in many ways.

Choose who can see when you’re ‘Online’

Screenshot blocking for ‘View Once’ messages

Leaving WhatsApp groups silently

WhatsApp has increased the time limit to delete a chat message from 68 minutes to 2 days and 12 hours.
#whatsapp #whatsappfeatures #whatsapptricks #whatsappnewfeature #tech #techiela #technews #techno #techhacks #tipsandtricks #instatech","#whatsapp, #whatsappfeatures, #whatsapptricks, #whatsappnewfeature, #tech, #techiela, #technews, #techno, #techhacks, #tipsandtricks, #instatech"
2022-08-10,12:37:59,11065,"Easiest way to create Indian Flag - 🇮🇳 Tiranga DP in 1 min 
Just go to remove.bg and upload your current Photo. Then select the indian flag as background photo. And just download your new dp with Tiranga Background ! 🇮🇳 Har ghar tiranga ! 
#harghartiranga #independenceday #india #tirangadp #indianflag #techiela #15august #iloveindia #vandematram #techtricks #techhacks #tipsandtricks #techno #techreels #technewsindia","#harghartiranga, #independenceday, #india, #tirangadp, #indianflag, #techiela, #15august, #iloveindia, #vandematram, #techtricks, #techhacks, #tipsandtricks, #techno, #techreels, #technewsindia"
2022-08-09,12:59:54,11169,"This is how you actually find an image with transparent background on google images.
• On your Smartphone just view the website in desktop version
 This can save a lot of time and effort.
#transparentbackground #transparentpng #googleimages #tipsandtricks #techtips #techreels #techiela #techno #tech","#transparentbackground, #transparentpng, #googleimages, #tipsandtricks, #techtips, #techreels, #techiela, #techno, #tech"
2022-08-07,12:49:16,13055,"Konse 2 emojis mix krne vaale ho ? 🤪

This page lets you browse the delightful combinations of Emoji Kitchen, available in Gboard for Android. 
#emoji  #emojichallenge 
#techiela #emojicombinations #trendingreels #techreels #techno  #technews #technology","#emoji, #emojichallenge, #techiela, #emojicombinations, #trendingreels, #techreels, #techno, #technews, #technology"
2022-08-06,13:55:45,23007,"Abhi check karo apke naam par kitne Sim Cards Chal rahe hain. 

https://tafcop.dgtelecom.gov.in

This website belongs to The Telecom Analytics for Fraud management and COnsumer Protection.
As per existing guidelines, individual mobile subscribers can register up to nine mobile connections in their name.
#tafcop #fraudalert #adhaarcard #5gindia #techiela #tech #techno #techreels #instatech","#tafcop, #fraudalert, #adhaarcard, #5gindia, #techiela, #tech, #techno, #techreels, #instatech"
2022-08-05,12:45:06,34801,"Deleting Browser History or using incognito mode is not the only step you need to take. This is how you delete the dns cache where all the websites data is stored. DNS cache refers to the temporary storage of information about previous DNS lookups on a machine's OS or web browser.
#chromehacks #techhacks #techtips #usefulwebsites #techiela #techno #techreels #tipsandtricks","#chromehacks, #techhacks, #techtips, #usefulwebsites, #techiela, #techno, #techreels, #tipsandtricks"
2022-08-04,16:25:51,90711,"This Smart Wifi Door Sensor is a very useful
device if you often leave your house alone. It
can inform you when someone enters the
house so a great product for your home's
security.
👉🏼 Note: This is Not a Sponsored Video !
#doorsensor #smarthome #techgadgets
#gadgetsunder1000 #topgadgets
#smartgadgets #techno #techiela #tech
#techreels #technews #instatech","#doorsensor, #smarthome, #techgadgets, #gadgetsunder1000, #topgadgets, #smartgadgets, #techno, #techiela, #tech, #techreels, #technews, #instatech"
2022-08-02,13:30:57,48560,"Now Save time by asking Buster to solve captchas for you. Buster is a Google Chrome extension which helps you to solve difficult captchas by completing reCAPTCHA audio challenges using speech recognition. 
Note: It is not guaranteed that challenges are always solved, the limitations of the technology need to be considered.

The extension is available for Google Chrome Edge and Firefox
#captcha #chromeextensions #googlechromeextension #techhacks #techreels #techiela #instatech #techno #tech #dailytechforyou #tipsandtricks #technews #technewsindia","#captcha, #chromeextensions, #googlechromeextension, #techhacks, #techreels, #techiela, #instatech, #techno, #tech, #dailytechforyou, #tipsandtricks, #technews, #technewsindia"
2022-08-01,14:24:31,19833,"👉🏼Note: I know lens ka icon aata hai side mein but kuch riks toh lena pdega na ! 😆
Single Log isse save krlo. Kabhi bndi bani toh ye trick kaam aa jaegi 😂
This Snapchat lifesaver trick is very useful in situations where you want to send a snap streak from your camera roll to a person.
Just use the camera roll lena in explorer option and that’s it. 
#instasnapchat #snapchat #snapchattips #tipsandtricks #techno #techreels #techtipsandtricks #techiela #techtips #instatech","#instasnapchat, #snapchat, #snapchattips, #tipsandtricks, #techno, #techreels, #techtipsandtricks, #techiela, #techtips, #instatech"
2022-07-31,13:37:05,13227,"👉🏼 Not Sponsored 👈🏼
This Rainproof Film is very useful for your Car in Rainy Seasons ☔️ It lets you look into the side view mirror of your car even during rain by repelling the rain water. Best Car accessory for your car trips .
Buying link is in my Bio
#caraccessories #cargadgets #travel #roadtrip #monsoondiaries #techno 
#techiela #gadgetsunder500","#caraccessories, #cargadgets, #travel, #roadtrip, #monsoondiaries, #techno, #techiela, #gadgetsunder500"
2022-07-29,10:38:32,16391,"Battle Ground Mobile India ❌BGMI has been removed from Google Play store and Apple App Store 
These are the possible reasons for this ban of bgmi game in india
What do u think ? 
#bgmi #bgmiban #pubgban #pubgindiaban #bgmiindiaban #bgminews #technews #technewsindia #techreels #indianews #battlegroundsmobileindia #techiela #techno","#bgmi, #bgmiban, #pubgban, #pubgindiaban, #bgmiindiaban, #bgminews, #technews, #technewsindia, #techreels, #indianews, #battlegroundsmobileindia, #techiela, #techno"
2022-07-28,13:19:33,123070,"⚠️ Note: Don’t overuse it. May harm Speakers if used for too long.
Boost your 💻 PC or Laptop Volume to 600% by using this simple google chrome extension. Just add this  Simple Volume Booster to your browser and enjoy. 
#increaselaptopspeakervolume #pchacks #windows11 #tech #techno #techiela #laptophacks #chromeextension #instatech #techtricks #tipsandtricks #instagood","#increaselaptopspeakervolume, #pchacks, #windows11, #tech, #techno, #techiela, #laptophacks, #chromeextension, #instatech, #techtricks, #tipsandtricks, #instagood"
2022-07-27,14:35:26,25988,"⚠️ Aap inmein se konsi galti krte ho ? 😄
4 Tips to keep Your Smartphone Battery Health at Max.
Inn 4 points ko follow karoge toh apke smartphone ki battery kai saal tak achhi chalegi.
• Try to keep phone battery between 40-80%
• Try to charge it with a slow charger instead of fast charger if possible as it produces less heat & is good for longer span of battery.
• Don’t charge while playing game
• Don’t use cheap third party chargers
#batterytips #batteryhealth #smartphonebatterytips #tipsandtricks #batterysavingtips #smartphonehacks #techspert #techiela #techno #techreels #instatech","#batterytips, #batteryhealth, #smartphonebatterytips, #tipsandtricks, #batterysavingtips, #smartphonehacks, #techspert, #techiela, #techno, #techreels, #instatech"
2022-07-25,12:30:57,76955,"👉🏼 Buying Link in Bio 👈🏼
🔴 Not Sponsored 
This is a Rechargeable AA Battery with a USB port in it. You can charge it via your smartphone, computer or any charger that has a usb port. 1.5V+1000Ah . It’s a Li-ion Battery and can be charged upto 1000 times. It comes in a pack of 2 which costs around ₹700 I think it’s a very useful “ amazon finds “  product as it helps in reducing E Waste also. 
#rechargablebatteries #usbbattery #amazonfinds #amazongadgets #topgadgets #gadgetsunder500 #techiela #techno #techreels","#rechargablebatteries, #usbbattery, #amazonfinds, #amazongadgets, #topgadgets, #gadgetsunder500, #techiela, #techno, #techreels"
2022-07-23,11:22:52,15432,Amazon Prime Days & Flipkart Sale Top Best Deals are here. Don’t miss these. #iphone13 #amazonprime #amazonprimeday #amazonprimedeals #topgadgets #techno #techreels #techiela @amazondotin,"#iphone13, #amazonprime, #amazonprimeday, #amazonprimedeals, #topgadgets, #techno, #techreels, #techiela"
2022-07-18,15:12:34,37430,"The new Nothing Phone 1 has arrived in indian markets. And it has a huge hype. Let’s see if it can compete with the iPhone or not.
#nothingphone1 #nothing #iphone #techiela #techno #techreels #technews #tipsandtricks #bestsmartphone #instatech","#nothingphone1, #nothing, #iphone, #techiela, #techno, #techreels, #technews, #tipsandtricks, #bestsmartphone, #instatech"
2022-07-15,13:07:26,8462,"This website will blow your mind ! How Artificial Intelligence AI can be so perfect, it can generate random faces for you everytime you refresh the page. And it looks Totally Real. 
#artificialintelligence #ai #topwebsites #usefulwebsites #tech #techreels #techiela #techno #impossible #tipsandtricks #machinelearning","#artificialintelligence, #ai, #topwebsites, #usefulwebsites, #tech, #techreels, #techiela, #techno, #impossible, #tipsandtricks, #machinelearning"
2022-07-14,14:33:32,27869,"3 Android Apps that you must have that will definitely save you time and effort.
1. Screeny Screenshot Manager :
Find Screenshots Fast with Search. The text in all your screenshots will be indexed automatically and ready for search, so you can just type keywords in the search bar and find the screenshots you want very quickly. 
2. Remote Mouse : Turn your mobile phone or tablet into a set of wireless Mouse which allows you to control your computer freely at anywhere and at any time.
3. Tap, Tap: Tap, Tap provides over 50 actions that can be run from double or triple taps on the back of your device, including:
Launching an app
Launching a shortcut
Toggling the flashlight
Simulating button presses, such as home or back
Running a Tasker task
Quick Tap to Snap**
... and many more!
Note: This app sometimes don’t work perfectly as its in beta state currently. 
Download from xda developer’s website.
#topandroidapps #androidapp #androidhacks #techiela #techbelivers #tipsandtricks #topapps #tech #techno #techreels #techhacks #instagood #screeny #remotemouse #taptap","#topandroidapps, #androidapp, #androidhacks, #techiela, #techbelivers, #tipsandtricks, #topapps, #tech, #techno, #techreels, #techhacks, #instagood, #screeny, #remotemouse, #taptap"
